customer_id,gender,marital_status,seniorcitizen,tenure,auto_renewal,subscription_type,devices_connected,tickets_raised,feedback_sentiment,payment_method,subscription_status,country,language,failed_login_attempts,login_frequency,monthly_usage_hours,server_switch_frequency,streaming_access,average_speed_mbps,connection_success_rate,plan_upgrade_attempts,last_login,unresolved_tickets,discount_used,churn
5020,Female,Single,False,2,off,premium,2,2,positive,upi,active,India,Telugu,20,14,24,1,False,poor,15,3,very_old,1,True,no
5021,Female,Single,True,9,off,premium,8,14,negative,card,active,UK,Telugu,32,16,89,10,False,poor,6,8,recent,8,True,no
5022,Female,Married,False,3,off,basic,5,10,negative,paypal,active,Germany,English,46,18,30,8,False,better,6,8,very_old,9,True,no
5023,Male,Single,False,9,on,gold,7,0,positive,card,cancelled,UK,English,46,13,187,6,True,better,10,3,old,5,True,yes
5024,Male,Married,False,10,on,premium,2,18,neutral,paypal,active,India,Telugu,14,24,117,7,True,better,7,10,very_old,12,True,no
5025,Female,Married,True,10,off,gold,6,7,neutral,paypal,expired,UK,English,43,3,11,3,True,good,15,9,old,12,True,no
5026,Male,Married,False,9,off,premium,4,0,positive,paypal,cancelled,India,Telugu,13,2,191,7,True,good,9,5,old,9,True,no
5027,Male,Single,True,5,on,basic,6,17,neutral,card,active,US,Telugu,17,6,146,1,True,poor,17,7,very_old,11,True,no
5028,Female,Married,True,4,on,basic,10,16,positive,card,active,Germany,English,3,22,179,7,False,better,20,9,old,20,False,no
5029,Female,Married,False,5,on,basic,8,13,positive,card,cancelled,Germany,Telugu,48,12,28,8,True,good,18,6,old,10,False,no
5030,Male,Single,True,9,on,premium,2,13,negative,paypal,active,US,English,24,21,137,9,False,poor,2,9,recent,8,False,no
5031,Male,Single,True,4,off,gold,7,14,positive,paypal,active,UK,Telugu,40,2,56,4,False,better,2,4,recent,0,False,no
5032,Male,Married,False,6,off,premium,6,20,neutral,card,expired,US,Hindi,46,10,42,10,False,better,2,7,old,1,True,no
5033,Female,Married,False,8,on,basic,3,3,negative,card,cancelled,Germany,Hindi,36,4,181,1,False,good,15,2,very_old,14,True,yes
5034,Female,Single,True,9,on,premium,5,7,negative,paypal,active,Germany,Telugu,24,3,176,5,False,poor,12,3,recent,6,False,yes
5035,Male,Married,False,8,off,premium,2,17,neutral,card,expired,UK,Telugu,38,10,194,4,True,good,16,2,recent,15,True,yes
5036,Female,Married,True,3,on,premium,3,9,neutral,upi,cancelled,UK,Telugu,19,14,182,2,False,better,11,1,old,12,False,no
5037,Male,Married,False,8,off,basic,10,3,positive,upi,cancelled,Germany,Hindi,24,12,120,3,True,better,14,0,old,14,False,yes
5038,Male,Single,False,10,on,premium,5,13,positive,paypal,active,US,English,11,24,163,6,True,poor,18,5,very_old,0,True,no
5039,Female,Single,False,7,on,gold,7,5,negative,card,cancelled,US,English,46,5,155,5,True,poor,13,8,very_old,1,True,yes
5040,Male,Single,False,5,off,basic,5,19,negative,card,cancelled,US,Hindi,27,17,54,2,False,poor,16,10,very_old,8,True,yes
5041,Female,Married,True,3,on,premium,7,17,neutral,card,expired,UK,Hindi,20,15,117,2,True,poor,14,2,very_old,8,False,yes
5042,Male,Single,False,7,off,premium,1,0,positive,card,active,India,Hindi,41,4,185,8,True,better,11,5,old,8,True,no
5043,Male,Single,False,10,off,gold,1,11,neutral,upi,cancelled,Germany,Telugu,46,23,147,5,False,better,14,10,recent,4,True,no
5044,Male,Single,True,1,off,gold,8,14,neutral,paypal,expired,Germany,Hindi,50,11,195,6,True,good,4,8,very_old,19,False,yes
5045,Female,Single,True,5,off,gold,8,7,neutral,paypal,active,India,Telugu,41,21,48,1,False,good,3,4,recent,20,False,no
5046,Male,Married,False,6,on,premium,5,1,positive,upi,expired,UK,English,7,10,141,2,True,poor,3,7,old,7,False,no
5047,Female,Single,False,5,on,gold,10,20,negative,paypal,cancelled,India,English,11,0,54,8,False,better,10,6,recent,11,True,yes
5048,Female,Married,True,2,on,basic,6,18,neutral,paypal,expired,Germany,Telugu,10,0,145,9,False,better,11,4,old,6,True,yes
5049,Male,Single,True,5,off,premium,4,10,positive,card,expired,US,Hindi,5,25,153,5,False,good,5,9,very_old,6,False,no
5050,Male,Married,True,4,on,gold,4,4,negative,paypal,cancelled,US,English,9,10,87,4,False,better,19,5,recent,2,True,no
5051,Male,Single,True,3,on,basic,8,2,neutral,paypal,cancelled,US,Telugu,37,1,81,2,True,poor,8,0,recent,18,True,yes
5052,Female,Single,False,6,on,premium,2,12,negative,paypal,active,Germany,Telugu,45,25,104,7,False,better,4,0,very_old,19,True,no
5053,Female,Single,True,6,on,basic,4,5,negative,upi,active,Germany,Telugu,21,4,199,6,True,good,20,10,very_old,5,True,no
5054,Male,Single,False,1,off,gold,1,4,negative,upi,expired,India,English,1,11,125,5,True,poor,2,8,old,2,False,no
5055,Male,Single,False,1,on,premium,10,17,positive,paypal,active,Germany,Hindi,30,16,168,2,True,good,15,6,very_old,7,False,no
5056,Female,Single,False,7,on,premium,7,10,neutral,card,expired,UK,English,35,13,135,8,False,better,6,1,old,17,True,yes
5057,Male,Married,False,9,off,gold,4,0,negative,card,active,UK,Hindi,13,2,43,3,False,good,14,6,very_old,3,False,no
5058,Female,Married,False,6,off,gold,4,14,negative,paypal,expired,Germany,Telugu,39,6,72,3,True,good,8,2,very_old,17,True,yes
5059,Male,Married,False,2,off,basic,2,11,negative,upi,cancelled,India,Telugu,41,19,18,5,True,good,16,2,old,14,False,yes
5060,Female,Single,False,4,on,basic,9,14,positive,paypal,cancelled,UK,Hindi,47,9,26,6,True,good,14,10,recent,20,True,yes
5061,Male,Single,False,10,off,gold,3,9,negative,upi,expired,Germany,Hindi,16,5,163,10,True,good,7,9,old,2,False,yes
5062,Female,Single,False,8,on,premium,5,10,neutral,paypal,active,India,English,3,18,196,2,False,better,6,8,recent,14,True,no
5063,Male,Married,True,7,on,basic,4,9,neutral,upi,active,Germany,Hindi,28,20,46,3,True,poor,19,7,recent,0,False,no
5064,Female,Married,False,9,off,gold,4,0,positive,upi,active,US,Telugu,0,12,78,1,False,poor,12,3,old,13,True,no
5065,Female,Married,False,2,on,basic,3,12,neutral,upi,cancelled,UK,English,50,13,13,3,True,poor,14,1,very_old,17,True,yes
5066,Male,Single,True,2,off,premium,6,15,neutral,paypal,cancelled,India,English,3,7,113,10,True,poor,5,4,very_old,17,False,yes
5067,Female,Single,True,5,off,premium,9,15,positive,paypal,expired,Germany,Telugu,38,9,19,4,False,poor,11,5,old,4,False,no
5068,Male,Married,True,10,on,premium,2,7,neutral,paypal,expired,UK,English,34,8,137,4,True,poor,10,6,old,1,False,no
5069,Female,Single,True,3,off,premium,4,20,neutral,card,expired,UK,Telugu,21,3,98,6,True,better,8,5,old,10,True,yes
5070,Female,Single,False,9,off,gold,5,1,negative,paypal,cancelled,UK,Hindi,43,6,116,8,True,good,10,9,very_old,1,True,yes
5071,Male,Married,False,1,on,basic,4,17,neutral,upi,active,Germany,English,9,18,34,4,True,better,20,1,recent,17,True,no
5072,Male,Married,True,10,on,gold,2,14,neutral,card,expired,UK,Telugu,5,5,180,9,False,poor,15,10,recent,3,False,no
5073,Female,Single,False,6,off,basic,2,19,negative,paypal,expired,US,Telugu,33,7,75,9,True,better,3,3,old,19,False,yes
5074,Male,Single,False,9,off,basic,10,17,neutral,paypal,expired,Germany,Telugu,29,0,184,6,True,good,12,0,very_old,11,False,no
5075,Male,Married,False,9,off,basic,2,10,neutral,paypal,cancelled,UK,Telugu,50,18,87,10,True,better,11,5,old,8,False,yes
5076,Male,Married,False,3,off,basic,2,2,neutral,paypal,cancelled,US,Telugu,44,23,86,8,True,poor,8,1,recent,14,False,yes
5077,Male,Single,False,5,on,basic,3,14,neutral,card,cancelled,UK,English,47,5,33,5,True,good,19,9,old,5,False,no
5078,Male,Single,True,3,on,premium,2,3,neutral,paypal,cancelled,India,Hindi,26,6,55,6,True,better,12,9,very_old,18,True,yes
5079,Male,Single,True,6,on,premium,5,15,neutral,upi,expired,Germany,Hindi,38,17,70,8,False,better,8,4,old,15,True,yes
5080,Female,Single,False,10,off,premium,5,3,negative,card,cancelled,UK,Hindi,34,6,117,1,False,better,15,0,old,17,True,yes
5081,Male,Married,False,3,on,premium,1,0,negative,card,cancelled,US,English,46,20,69,3,True,better,14,4,very_old,19,True,yes
5082,Male,Married,False,7,on,gold,7,8,negative,card,active,UK,English,16,21,156,5,False,good,11,1,recent,15,False,no
5083,Female,Married,True,5,off,premium,10,3,positive,paypal,cancelled,UK,Hindi,0,16,176,4,True,better,12,7,recent,8,True,no
5084,Female,Married,True,3,off,basic,8,18,positive,upi,cancelled,US,Telugu,42,24,103,10,True,poor,14,3,recent,8,False,no
5085,Female,Single,False,7,on,gold,10,10,negative,card,active,Germany,Telugu,40,7,140,1,False,good,13,4,recent,5,True,no
5086,Male,Single,False,9,on,basic,3,6,neutral,card,expired,US,Hindi,30,1,158,10,False,poor,7,6,recent,7,True,yes
5087,Female,Married,False,6,off,premium,7,11,neutral,card,active,US,Telugu,38,3,144,7,False,better,12,7,recent,2,True,no
5088,Female,Single,True,10,on,premium,10,18,neutral,paypal,active,Germany,English,39,6,72,3,True,good,15,10,old,11,True,no
5089,Male,Married,False,3,on,basic,8,20,negative,card,active,India,Telugu,23,15,156,2,False,poor,20,3,old,4,True,no
5090,Male,Married,True,7,off,premium,2,1,positive,card,cancelled,Germany,Telugu,25,24,170,1,False,poor,12,6,old,19,True,yes
5091,Male,Married,True,8,on,basic,7,20,positive,card,expired,UK,Telugu,20,8,98,8,True,good,16,10,very_old,8,True,yes
5092,Male,Married,False,8,off,gold,6,2,positive,upi,expired,US,English,22,23,51,10,True,good,12,8,old,8,False,yes
5093,Female,Married,True,5,off,basic,1,11,negative,upi,cancelled,India,Hindi,42,6,64,7,True,poor,4,1,recent,5,False,yes
5094,Male,Married,True,9,on,gold,10,6,negative,upi,cancelled,India,Hindi,23,11,199,10,True,better,16,3,very_old,8,False,no
5095,Female,Married,False,9,off,gold,5,2,neutral,paypal,expired,US,Telugu,44,8,135,2,True,poor,7,7,recent,16,False,yes
5096,Female,Single,False,10,off,gold,7,14,neutral,upi,expired,India,English,40,16,58,2,False,good,16,10,very_old,3,True,yes
5097,Male,Single,True,3,off,basic,2,13,negative,card,cancelled,US,Telugu,50,13,180,4,False,poor,15,9,recent,19,False,yes
5098,Female,Married,True,9,on,gold,4,19,neutral,upi,expired,India,Hindi,36,0,43,8,False,good,19,6,very_old,19,True,yes
5099,Male,Single,False,3,on,premium,4,1,positive,card,cancelled,Germany,English,5,18,113,9,False,better,3,9,very_old,12,False,yes
5100,Male,Single,True,4,on,premium,4,9,positive,upi,cancelled,Germany,Hindi,16,10,79,7,True,better,4,0,very_old,19,False,yes
5101,Female,Single,False,5,on,basic,5,4,positive,paypal,active,UK,Hindi,44,8,188,9,False,good,14,1,very_old,7,False,no
5102,Female,Married,False,1,on,basic,4,14,neutral,paypal,active,Germany,Telugu,42,1,11,3,True,good,20,6,very_old,6,True,yes
5103,Female,Single,False,2,off,basic,4,19,positive,paypal,active,India,Telugu,0,0,14,9,False,poor,6,5,old,15,False,no
5104,Male,Married,False,10,off,gold,7,13,negative,card,active,UK,Telugu,19,23,131,10,True,poor,8,10,very_old,8,True,yes
5105,Male,Married,True,1,off,basic,1,3,neutral,card,expired,Germany,Hindi,49,13,103,6,True,better,6,4,recent,4,True,no
5106,Male,Single,False,3,off,gold,7,0,negative,paypal,cancelled,UK,Telugu,30,13,53,1,True,better,19,10,old,16,True,yes
5107,Male,Married,True,8,on,gold,2,18,positive,upi,active,India,Hindi,22,19,144,5,False,poor,5,7,old,4,False,no
5108,Male,Married,True,4,off,basic,1,17,negative,card,cancelled,UK,Hindi,30,22,139,8,True,good,16,4,recent,14,True,yes
5109,Male,Married,True,2,on,gold,1,1,positive,upi,active,India,English,17,7,116,7,False,poor,6,10,very_old,4,True,no
5110,Female,Single,False,5,on,gold,4,16,neutral,upi,cancelled,US,Hindi,34,20,69,10,False,poor,12,8,recent,10,True,yes
5111,Female,Married,False,7,off,gold,3,5,neutral,card,active,US,English,3,9,108,6,True,good,8,9,recent,13,True,no
5112,Female,Single,False,9,on,premium,8,7,negative,upi,active,US,Hindi,44,9,12,8,True,good,6,8,old,11,False,yes
5113,Male,Single,True,2,off,gold,9,19,neutral,upi,expired,Germany,English,37,8,82,3,False,poor,5,10,recent,1,False,yes
5114,Male,Single,True,10,on,premium,5,3,positive,upi,active,US,English,9,9,157,1,True,better,18,9,old,18,False,no
5115,Male,Married,True,10,on,premium,8,17,negative,upi,expired,UK,English,0,1,175,3,False,better,13,10,old,14,False,yes
5116,Female,Single,False,1,on,basic,1,14,positive,card,expired,UK,Telugu,3,10,184,9,False,poor,20,0,very_old,5,True,no
5117,Female,Single,False,5,off,gold,4,19,negative,card,active,India,Hindi,14,3,161,1,False,good,3,5,old,10,True,no
5118,Male,Married,False,8,off,basic,8,2,neutral,paypal,expired,India,Hindi,31,15,38,2,True,better,15,6,recent,6,True,no
5119,Male,Married,True,8,on,premium,7,20,negative,paypal,active,Germany,English,23,10,170,5,True,good,7,10,recent,16,True,no
5120,Male,Single,False,3,off,gold,9,9,negative,card,expired,India,English,14,24,117,6,True,poor,7,9,recent,10,False,yes
5121,Male,Single,False,9,off,premium,8,16,neutral,upi,cancelled,US,Telugu,7,4,164,2,True,better,13,0,old,1,False,yes
5122,Male,Single,False,9,on,gold,7,3,negative,upi,expired,US,Telugu,19,25,133,3,True,better,9,9,recent,20,False,yes
5123,Female,Married,False,5,off,gold,1,12,positive,card,cancelled,India,Hindi,39,15,73,10,True,good,3,2,old,4,False,yes
5124,Female,Single,True,6,off,premium,1,17,positive,paypal,expired,Germany,Hindi,9,16,92,4,False,good,8,9,very_old,9,False,no
5125,Male,Married,True,1,on,basic,10,5,neutral,card,active,US,English,15,19,40,6,True,poor,18,8,very_old,16,False,no
5126,Female,Married,True,3,off,basic,5,5,negative,paypal,active,UK,Hindi,36,4,94,1,True,good,5,6,recent,20,True,yes
5127,Female,Married,True,10,on,basic,2,16,negative,upi,expired,Germany,English,46,22,16,5,True,good,13,8,recent,9,True,yes
5128,Male,Married,False,2,on,premium,2,3,neutral,paypal,active,India,English,18,13,23,4,False,good,2,7,old,17,True,no
5129,Female,Single,True,10,on,premium,9,15,negative,paypal,expired,UK,English,32,22,57,9,False,better,18,8,very_old,13,True,yes
5130,Male,Single,False,8,off,gold,9,2,neutral,paypal,expired,UK,Hindi,31,23,38,2,True,better,16,3,old,5,False,no
5131,Female,Married,False,4,on,premium,6,9,negative,card,active,US,English,22,12,83,7,False,good,1,5,old,12,False,no
5132,Male,Married,True,8,on,gold,8,2,positive,card,expired,Germany,Hindi,43,11,53,6,True,good,17,1,very_old,14,True,yes
5133,Male,Single,False,7,on,gold,4,12,neutral,card,expired,Germany,Telugu,18,14,198,2,False,poor,8,0,old,15,False,no
5134,Male,Married,False,3,on,basic,9,6,positive,upi,active,India,English,3,23,177,5,True,poor,11,2,old,15,True,no
5135,Female,Married,False,7,on,gold,3,12,negative,card,active,UK,Telugu,16,5,26,5,False,better,8,9,recent,12,True,no
5136,Male,Single,False,10,on,basic,4,7,negative,card,cancelled,UK,Telugu,45,0,92,3,True,good,10,9,old,16,False,yes
5137,Female,Single,True,2,off,premium,2,0,positive,upi,expired,India,Telugu,15,18,155,4,True,poor,19,2,recent,15,False,yes
5138,Female,Single,False,2,off,basic,4,20,negative,paypal,active,UK,English,14,0,36,9,True,good,1,7,very_old,17,False,yes
5139,Female,Married,True,10,on,gold,7,5,negative,upi,expired,India,English,43,8,179,8,False,poor,3,6,old,7,True,yes
5140,Female,Single,False,9,off,premium,4,5,negative,paypal,expired,UK,Telugu,44,2,10,8,False,better,19,9,very_old,16,True,yes
5141,Male,Single,True,1,on,gold,6,7,positive,upi,expired,Germany,English,31,6,100,4,False,poor,14,7,recent,8,True,yes
5142,Female,Single,False,4,on,premium,10,2,neutral,card,expired,US,English,24,6,138,9,False,better,5,10,old,5,True,yes
5143,Male,Married,True,10,on,gold,9,8,negative,paypal,cancelled,US,Telugu,31,16,192,9,True,poor,14,0,recent,15,False,yes
5144,Female,Single,False,3,off,basic,4,6,neutral,card,expired,Germany,English,50,8,139,9,False,better,16,6,very_old,11,False,yes
5145,Male,Married,True,8,on,basic,5,0,positive,paypal,cancelled,US,Telugu,2,24,35,10,True,better,18,7,very_old,13,True,no
5146,Female,Married,False,5,on,gold,2,0,neutral,upi,active,Germany,Telugu,29,2,160,10,True,better,17,2,old,13,True,yes
5147,Female,Married,True,6,off,basic,9,2,neutral,card,active,UK,Hindi,10,3,188,8,True,poor,10,9,recent,0,False,no
5148,Female,Married,False,10,off,gold,8,5,neutral,paypal,expired,UK,Hindi,32,9,139,2,True,poor,12,5,recent,13,True,yes
5149,Female,Single,False,3,on,basic,7,1,neutral,upi,active,India,Hindi,18,8,159,5,False,good,17,1,recent,9,True,no
5150,Female,Single,True,3,off,premium,6,18,negative,paypal,cancelled,India,Hindi,43,17,70,2,False,good,8,0,very_old,11,False,yes
5151,Female,Single,True,8,on,gold,8,15,negative,card,cancelled,US,English,7,12,165,2,False,poor,18,10,old,20,True,yes
5152,Female,Married,True,4,off,gold,5,14,positive,card,active,US,English,9,19,168,6,True,better,13,6,recent,17,False,no
5153,Female,Single,True,5,on,basic,6,14,neutral,card,expired,Germany,Hindi,16,20,50,2,False,better,11,2,recent,16,True,no
5154,Male,Married,False,6,off,basic,4,8,negative,paypal,cancelled,UK,Hindi,20,6,191,2,True,good,6,7,old,11,False,no
5155,Female,Married,True,5,on,basic,5,2,negative,upi,active,India,Telugu,44,7,149,9,True,better,6,10,old,17,False,no
5156,Male,Married,True,3,off,premium,4,7,neutral,card,expired,Germany,Hindi,41,6,191,9,True,better,18,9,recent,1,True,no
5157,Male,Married,True,8,on,gold,7,12,neutral,paypal,expired,Germany,Hindi,1,8,29,5,True,better,2,5,recent,14,True,no
5158,Male,Married,False,7,off,basic,9,8,positive,paypal,active,US,Hindi,44,2,46,9,False,poor,19,7,very_old,19,False,yes
5159,Male,Married,False,5,off,gold,10,7,neutral,paypal,expired,India,English,24,6,61,4,False,poor,1,10,old,18,True,yes
5160,Female,Single,False,6,on,premium,5,19,negative,card,active,India,English,32,23,12,6,False,poor,2,1,very_old,16,False,yes
5161,Male,Single,True,2,on,basic,7,9,positive,upi,expired,US,English,46,21,116,3,False,better,9,5,recent,16,False,yes
5162,Male,Married,False,8,off,basic,7,4,negative,upi,active,UK,Hindi,23,21,145,2,True,poor,20,5,recent,0,False,no
5163,Male,Married,False,4,off,premium,6,20,positive,card,expired,India,English,2,25,154,6,True,good,1,8,very_old,2,True,no
5164,Female,Single,False,5,off,premium,5,9,neutral,card,expired,US,Hindi,18,22,162,10,True,good,8,4,recent,5,False,yes
5165,Female,Single,True,4,off,basic,9,13,neutral,card,active,US,Hindi,28,25,96,1,False,poor,19,5,old,6,True,no
5166,Female,Married,False,10,off,basic,10,5,neutral,card,expired,UK,Telugu,25,14,63,1,True,better,16,5,very_old,7,True,yes
5167,Male,Married,False,7,off,gold,9,16,negative,upi,expired,India,Telugu,10,13,148,2,False,poor,17,4,old,17,False,no
5168,Male,Married,True,2,off,gold,6,8,negative,upi,active,Germany,English,32,8,19,7,False,good,14,4,old,7,False,no
5169,Male,Single,True,5,off,basic,6,14,negative,card,active,India,Hindi,5,7,42,4,True,poor,3,1,recent,20,False,yes
5170,Male,Married,True,4,off,premium,1,6,positive,card,active,India,English,33,10,192,2,False,better,3,5,very_old,8,True,no
5171,Male,Single,True,1,on,premium,1,9,negative,card,cancelled,US,English,8,17,142,7,True,better,8,10,very_old,1,False,yes
5172,Female,Married,False,2,on,premium,7,10,neutral,paypal,active,US,Telugu,7,4,79,5,False,better,17,10,very_old,14,True,no
5173,Female,Single,True,7,on,premium,1,2,neutral,card,expired,UK,Hindi,12,1,103,1,False,better,5,9,very_old,18,True,yes
5174,Female,Single,True,10,off,premium,5,0,positive,paypal,active,Germany,English,23,11,77,4,True,good,10,1,old,11,False,no
5175,Female,Single,False,4,off,basic,3,14,neutral,card,active,UK,English,1,5,189,2,True,poor,7,0,old,3,True,no
5176,Female,Single,True,4,off,premium,4,5,negative,paypal,cancelled,Germany,Telugu,17,0,69,4,False,better,15,1,old,10,False,no
5177,Male,Single,True,7,on,basic,4,6,negative,card,cancelled,Germany,Telugu,12,9,157,9,False,better,8,7,recent,18,True,yes
5178,Male,Married,True,6,on,gold,9,13,negative,paypal,expired,Germany,English,7,0,142,9,True,better,5,10,very_old,2,False,no
5179,Male,Married,False,10,off,gold,10,10,positive,paypal,active,UK,Telugu,42,5,84,8,False,better,6,5,old,18,True,no
5180,Female,Married,False,5,on,gold,9,6,positive,upi,cancelled,India,Hindi,35,0,19,3,True,better,7,10,old,9,False,yes
5181,Female,Single,False,1,on,gold,3,16,neutral,paypal,expired,India,English,27,2,176,6,True,better,2,5,old,19,False,yes
5182,Female,Single,True,7,on,basic,6,4,negative,upi,active,India,English,28,7,194,1,True,poor,3,4,very_old,8,False,no
5183,Female,Single,False,4,off,premium,4,8,positive,upi,expired,US,Hindi,24,23,36,7,True,good,16,1,very_old,19,False,yes
5184,Male,Married,True,4,off,premium,5,20,neutral,card,cancelled,India,Hindi,36,13,80,10,True,better,19,9,recent,11,True,yes
5185,Male,Single,True,10,off,gold,8,13,negative,paypal,cancelled,India,English,22,0,35,3,False,better,7,0,very_old,7,False,yes
5186,Male,Single,True,2,on,gold,6,15,neutral,card,expired,UK,Telugu,26,15,147,2,False,poor,6,7,recent,2,True,yes
5187,Female,Single,False,9,off,gold,1,8,negative,paypal,expired,India,Telugu,32,3,44,5,True,poor,17,10,recent,19,True,yes
5188,Male,Married,True,1,on,gold,9,14,negative,paypal,active,India,English,47,17,164,2,False,poor,14,5,recent,9,False,yes
5189,Male,Single,True,4,off,basic,7,19,negative,card,expired,UK,English,48,23,63,10,False,good,8,1,recent,16,False,yes
5190,Male,Single,False,1,off,gold,8,9,neutral,card,expired,UK,Telugu,48,8,94,9,True,good,9,3,recent,4,False,yes
5191,Male,Single,True,9,on,basic,3,13,neutral,upi,active,Germany,Telugu,47,8,189,1,False,poor,9,10,very_old,8,False,no
5192,Male,Single,True,3,on,basic,8,7,negative,upi,cancelled,Germany,English,16,12,32,2,True,poor,16,2,old,17,False,yes
5193,Male,Married,True,9,off,gold,2,2,neutral,card,cancelled,Germany,English,11,19,116,2,False,poor,1,3,old,17,False,yes
5194,Male,Single,True,2,off,basic,8,1,neutral,paypal,active,Germany,Telugu,11,10,97,5,False,better,4,3,old,0,True,no
5195,Male,Single,True,10,off,gold,7,12,negative,paypal,expired,India,English,18,1,91,10,False,poor,7,6,very_old,5,True,no
5196,Male,Single,True,6,off,basic,9,10,positive,paypal,active,US,Hindi,10,11,55,3,True,better,8,5,very_old,11,True,no
5197,Male,Single,True,9,off,premium,10,16,neutral,paypal,expired,US,Telugu,42,6,173,1,False,good,19,3,old,20,True,yes
5198,Female,Married,False,6,off,premium,7,7,neutral,paypal,active,India,Hindi,44,1,79,9,False,good,20,6,very_old,13,True,no
5199,Female,Single,True,9,on,gold,9,9,negative,paypal,expired,Germany,English,45,15,169,10,True,good,3,2,old,9,True,yes
5200,Female,Married,False,8,off,basic,1,1,negative,upi,expired,India,Telugu,9,24,173,2,False,better,11,6,very_old,5,False,yes
5201,Male,Single,False,8,on,basic,9,1,neutral,card,cancelled,UK,English,4,1,15,10,True,better,9,0,old,17,True,yes
5202,Male,Single,True,5,off,basic,10,6,neutral,paypal,expired,UK,English,14,23,75,6,False,poor,14,3,old,17,False,no
5203,Female,Married,True,3,on,premium,8,19,negative,paypal,expired,UK,English,9,7,31,2,False,good,18,3,recent,8,True,no
5204,Male,Single,True,5,off,basic,1,9,negative,paypal,expired,Germany,English,46,14,125,4,False,good,20,5,old,12,True,yes
5205,Female,Married,True,4,off,premium,7,2,positive,paypal,cancelled,Germany,English,28,22,193,4,True,poor,2,7,very_old,6,True,yes
5206,Female,Married,True,7,on,gold,6,16,neutral,card,expired,UK,Hindi,37,19,160,7,True,better,6,0,very_old,16,True,no
5207,Female,Single,True,2,off,gold,4,12,positive,card,active,Germany,English,49,24,80,9,True,better,4,9,recent,5,False,no
5208,Female,Married,False,9,on,gold,5,14,neutral,upi,active,Germany,Hindi,19,25,107,4,True,poor,4,0,very_old,1,True,no
5209,Male,Single,True,5,off,basic,3,16,neutral,upi,active,Germany,Hindi,25,3,175,1,False,better,18,7,very_old,7,True,no
5210,Female,Single,False,2,on,premium,7,3,positive,paypal,active,India,Hindi,26,16,79,6,True,better,7,4,recent,3,True,no
5211,Male,Married,True,8,off,basic,3,7,positive,card,expired,Germany,Hindi,17,3,194,7,False,better,1,7,old,18,False,yes
5212,Male,Married,True,9,off,basic,10,12,positive,paypal,active,Germany,Hindi,29,1,96,7,True,better,17,0,very_old,6,False,no
5213,Female,Single,True,9,off,gold,4,15,neutral,paypal,cancelled,India,Telugu,11,12,44,3,False,poor,8,0,very_old,15,False,yes
5214,Male,Married,False,8,on,gold,1,3,negative,upi,active,US,English,49,22,81,8,True,poor,11,2,very_old,11,False,no
5215,Male,Married,True,9,on,basic,3,19,negative,card,active,US,Telugu,11,3,107,6,False,good,5,4,recent,15,True,no
5216,Female,Married,True,3,off,basic,9,12,neutral,card,cancelled,India,Telugu,45,25,69,2,False,better,14,5,old,3,False,yes
5217,Male,Married,True,10,on,basic,1,6,positive,card,cancelled,US,Telugu,6,21,82,4,True,poor,19,6,recent,16,True,no
5218,Female,Married,False,2,on,premium,8,8,neutral,upi,cancelled,US,Hindi,1,0,164,8,False,good,6,3,old,5,True,no
5219,Male,Single,False,2,off,gold,10,6,positive,card,active,US,Telugu,30,21,196,10,False,better,3,7,recent,8,True,no
5220,Male,Married,False,5,off,gold,1,9,positive,card,cancelled,Germany,Hindi,43,6,194,6,True,good,6,4,very_old,13,True,no
5221,Female,Married,False,10,on,gold,10,4,positive,card,expired,India,Hindi,44,8,78,7,True,good,6,9,recent,0,True,no
5222,Female,Married,False,10,off,basic,6,10,positive,upi,cancelled,US,Telugu,28,21,75,9,False,poor,3,4,very_old,9,False,yes
5223,Male,Married,False,8,on,basic,7,12,negative,paypal,active,UK,Telugu,44,21,42,5,False,poor,14,0,very_old,18,False,yes
5224,Female,Single,False,2,on,premium,1,12,negative,card,cancelled,Germany,English,8,5,14,1,False,better,4,10,old,4,False,yes
5225,Male,Single,False,9,on,gold,9,8,neutral,paypal,expired,India,Hindi,4,2,129,4,False,good,6,5,old,1,False,no
5226,Male,Married,True,3,off,premium,1,12,positive,paypal,cancelled,India,Telugu,15,17,138,5,True,better,2,6,old,4,True,yes
5227,Female,Married,True,1,off,premium,4,17,neutral,card,active,UK,Hindi,24,18,77,3,False,poor,18,9,very_old,2,True,no
5228,Male,Married,False,8,off,basic,8,1,negative,card,cancelled,Germany,Telugu,3,12,39,3,False,poor,17,10,recent,3,False,no
5229,Female,Married,False,9,on,premium,7,8,negative,upi,cancelled,US,English,33,11,162,10,False,good,19,7,old,5,True,yes
5230,Female,Single,True,3,on,basic,9,12,negative,upi,active,US,Telugu,28,6,77,1,False,better,4,8,old,6,True,no
5231,Male,Married,False,5,on,basic,4,19,negative,paypal,active,India,Telugu,41,6,164,9,True,good,11,9,old,5,False,no
5232,Female,Single,True,10,on,gold,10,15,negative,upi,active,US,English,43,0,166,8,False,good,5,5,old,19,False,yes
5233,Male,Married,True,1,on,premium,9,11,neutral,card,cancelled,UK,Telugu,44,25,96,2,False,good,8,0,very_old,10,False,yes
5234,Male,Single,True,5,on,basic,1,12,neutral,upi,active,Germany,Hindi,21,15,73,7,True,better,3,4,very_old,2,False,no
